product_id,material_id,source,confidence
B0BV5PYV67,high_carbon,title,1.0
B0BV5PYV67,stainless,title,1.0
B0FN3NJ8JT,high_carbon,title,1.0
B0FN3NJ8JT,stainless,title,1.0
B0F9KVH8JK,stainless,bullet_points_text,0.8
B0CSYKLLJ5,high_carbon,title,1.0
B0CSYKLLJ5,stainless,title,1.0
B0CYV3WZ3L,stainless,title,1.0
B0C6QKW4SM,stainless,title,1.0
B0DS2231P6,stainless,title,1.0
B0FX2R2HYD,stainless,bullet_points_text,0.8
B0FJKZGF9P,powder_steel,title,1.0
B0FJKZGF9P,damascus,bullet_points_text,0.8
B0FJKZGF9P,stainless,bullet_points_text,0.8
B0BZQL5HJF,stainless,title,1.0
B0BZQL5HJF,carbon_steel,description_clean,0.6
B0FPFP76B3,high_carbon,title,1.0
B0FPFP76B3,stainless,title,1.0
B07BJZ8WSP,vg10,title,1.0
B07BJZ8WSP,damascus,title,1.0
B07BJZ8WSP,stainless,bullet_points_text,0.8
B09HCX9BTV,stainless,title,1.0
B0FHH525HX,high_carbon,title,1.0
B0FHH525HX,stainless,title,1.0
B0FHH525HX,german_steel,bullet_points_text,0.8
B0FKW5ZDJK,high_carbon,title,1.0
B0FKW5ZDJK,stainless,title,1.0
B07CWG761K,stainless,bullet_points_text,0.8
B0CN2WR336,vg10,title,1.0
B0CN2WR336,damascus,title,1.0
B0DGGLRDZP,high_carbon,title,1.0
B0DGGLRDZP,carbon_steel,title,1.0
B09RTDPM5T,stainless,description_clean,0.6
B0FV8KV1K7,stainless,title,1.0
B0FV8KV1K7,damascus,bullet_points_text,0.8
B0FV8KV1K7,german_steel,bullet_points_text,0.8
B0D5QTFZVJ,high_carbon,title,1.0
B0D5QTFZVJ,carbon_steel,title,1.0
B0D9B96TBX,stainless,title,1.0
B004OC1PQI,stainless,title,1.0
B0F5W992LB,stainless,title,1.0
B09RTDZ14W,stainless,description_clean,0.6
B0CN6KZF47,high_carbon,title,1.0
B0CN6KZF47,stainless,title,1.0
B07X1XMGVX,high_carbon,title,1.0
B07X1XMGVX,stainless,title,1.0
B07PPD7931,high_carbon,title,1.0
B07PPD7931,stainless,title,1.0
B07PPD7931,carbon_steel,bullet_points_text,0.8
B0FZJ3L1SB,high_carbon,title,1.0
B0FZJ3L1SB,stainless,title,1.0
B003UERCR2,stainless,bullet_points_text,0.8
B003UERCR2,high_carbon,description_clean,0.6
B0DPZ6B2SZ,high_carbon,title,1.0
B0DPZ6B2SZ,carbon_steel,title,1.0
B07Q1FFC65,high_carbon,title,1.0
B07Q1FFC65,stainless,title,1.0
B07Q1FFC65,damascus,bullet_points_text,0.8
B097C3ZS9X,stainless,title,1.0
B0DPGRS6JY,high_carbon,title,1.0
B0DPGRS6JY,stainless,title,1.0
B0FZC8HXSQ,stainless,title,1.0
B0CZ2G8112,stainless,bullet_points_text,0.8
B0CDMK4WX4,stainless,title,1.0
B0CDMK4WX4,german_steel,bullet_points_text,0.8
B0DPMWVQX1,stainless,title,1.0
B0DPMWVQX1,high_carbon,bullet_points_text,0.8
B0B41YBLF7,high_carbon,title,1.0
B0B41YBLF7,stainless,title,1.0
B074V3LZB5,stainless,title,1.0
B08FJDVTS2,stainless,title,1.0
B0C5KKM7T8,german_steel,title,1.0
B0C5KKM7T8,x50crmov15,bullet_points_text,0.8
B01ALYD1WI,high_carbon,title,1.0
B01ALYD1WI,stainless,title,1.0
B000RKS1YK,high_carbon,bullet_points_text,0.8
B007RWD11Y,stainless,title,1.0
B007RWD11Y,high_carbon,bullet_points_text,0.8
B0C2Z331TX,german_steel,title,1.0
B0C2Z331TX,high_carbon,title,1.0
B0C2Z331TX,stainless,bullet_points_text,0.8
B0CGXJ1F9W,stainless,title,1.0
B0B974GRLY,stainless,title,1.0
B09Q5KPFXM,high_carbon,title,1.0
B09Q5KPFXM,stainless,title,1.0
B0D9JBVST5,carbon_steel,bullet_points_text,0.8
B0D9JBVST5,stainless,bullet_points_text,0.8
B09BQWMZ45,high_carbon,title,1.0
B09BQWMZ45,stainless,title,1.0
B0BW9239PC,stainless,title,1.0
B0FMG2Z3TZ,stainless,title,1.0
B0FXGVVN4N,stainless,bullet_points_text,0.8
B0DF71RVQZ,high_carbon,title,1.0
B0DF71RVQZ,stainless,title,1.0
B0CV4B6Y7C,german_steel,title,1.0
B0F8N649LZ,high_carbon,title,1.0
B0F8N649LZ,stainless,title,1.0
B0DG8W5G6C,carbon_steel,bullet_points_text,0.8
B0B4N5SFBP,stainless,title,1.0
B0B4N5SFBP,high_carbon,bullet_points_text,0.8
B083RGV4R1,stainless,title,1.0
B0D4CWNSHC,vg10,title,1.0
B0D4CWNSHC,damascus,title,1.0
B0D4CWNSHC,carbon_steel,bullet_points_text,0.8
B0DKPD61BQ,high_carbon,title,1.0
B0DKPD61BQ,carbon_steel,title,1.0
B0DF56YGN8,high_carbon,title,1.0
B0DF56YGN8,stainless,title,1.0
B0D7W3SYMR,high_carbon,title,1.0
B0D7W3SYMR,stainless,title,1.0
B0D7W3SYMR,german_steel,bullet_points_text,0.8
B08CK2HHZY,german_steel,title,1.0
B08CK2HHZY,high_carbon,title,1.0
B004E33WWM,stainless,title,1.0
B0DJ2BYTPM,high_carbon,title,1.0
B0DJ2BYTPM,stainless,title,1.0
B0DJ2BYTPM,damascus,bullet_points_text,0.8
B0FC6BDKFG,stainless,title,1.0
B0DMQXYRHP,stainless,bullet_points_text,0.8
B0BW4Y6B95,stainless,title,1.0
B0F2M4MWTQ,carbon_steel,title,1.0
B0CTGWJJM9,stainless,title,1.0
B0D735X3T3,high_carbon,title,1.0
B0D735X3T3,stainless,title,1.0
B00GHX5HGG,stainless,description_clean,0.6
B0773S2V6R,x50crmov15,bullet_points_text,0.8
B0773S2V6R,german_steel,bullet_points_text,0.8
B0DK11DSK5,high_carbon,title,1.0
B0DK11DSK5,stainless,title,1.0
B00R3Z3ZF2,stainless,title,1.0
B00R3Z3ZF2,high_carbon,bullet_points_text,0.8
B0F6YC3DHZ,high_carbon,title,1.0
B0F6YC3DHZ,carbon_steel,title,1.0
B083Y587M4,stainless,title,1.0
B0CL96FX6Q,stainless,title,1.0
B0CL96FX6Q,german_steel,bullet_points_text,0.8
B0D2RKM464,high_carbon,title,1.0
B0D2RKM464,carbon_steel,title,1.0
B0D2H4BGFQ,stainless,title,1.0
B0DHR9WPQN,stainless,title,1.0
B0F2TBYJ5H,stainless,title,1.0
B0D2HNGPGV,high_carbon,title,1.0
B0D2HNGPGV,stainless,title,1.0
B0CC44FJ2X,high_carbon,title,1.0
B0CC44FJ2X,stainless,title,1.0
B0CC44FJ2X,carbon_steel,bullet_points_text,0.8
B0BFH5D4LQ,stainless,title,1.0
B0BNJWWR3S,high_carbon,title,1.0
B0BNJWWR3S,stainless,title,1.0
B0029XAAQ0,stainless,bullet_points_text,0.8
B0FQV4TYYL,high_carbon,title,1.0
B0FQV4TYYL,stainless,title,1.0
B0D1Y4J72B,stainless,title,1.0
B0FL1KV4YQ,stainless,bullet_points_text,0.8
B0CCSF72QW,high_carbon,title,1.0
B0CCSF72QW,stainless,title,1.0
B0D519XN4R,high_carbon,title,1.0
B0D519XN4R,stainless,title,1.0
B0FP5FN15M,stainless,title,1.0
B0DJXSGWG6,high_carbon,title,1.0
B0DJXSGWG6,stainless,title,1.0
B09PVB1HYR,vg10,title,1.0
B09PVB1HYR,damascus,title,1.0
B0BCVZGPVM,high_carbon,bullet_points_text,0.8
B0BCVZGPVM,carbon_steel,bullet_points_text,0.8
B0CZSRC6CL,vg10,title,1.0
B0CZSRC6CL,stainless,bullet_points_text,0.8
B08VJLHSXD,stainless,description_clean,0.6
B0DNQKM1FT,german_steel,title,1.0
B0DNQKM1FT,stainless,bullet_points_text,0.8
B0FJD9WNCP,stainless,title,1.0
B0FJD9WNCP,high_carbon,bullet_points_text,0.8
B003B66YKA,damascus,title,1.0
B003B66YKA,stainless,title,1.0
B0DRGDP5ZF,stainless,title,1.0
B0DRGDP5ZF,high_carbon,bullet_points_text,0.8
B0DRGDP5ZF,carbon_steel,bullet_points_text,0.8
B0FJL5DNSJ,stainless,bullet_points_text,0.8
B0DB7VSY2R,high_carbon,title,1.0
B0DB7VSY2R,carbon_steel,title,1.0
B0DB7VSY2R,stainless,title,1.0
B09YQXJDX5,high_carbon,title,1.0
B09YQXJDX5,stainless,title,1.0
B0DZMT6CWD,damascus,title,1.0
B09B9Q8TMC,stainless,bullet_points_text,0.8
B0BGRZM4FN,high_carbon,title,1.0
B0BGRZM4FN,stainless,title,1.0
B0B8NCBW6M,stainless,title,1.0
B0C3CJ5TLX,high_carbon,title,1.0
B0C3CJ5TLX,carbon_steel,title,1.0
B0DGC7S79J,high_carbon,description_clean,0.6
B0DGC7S79J,carbon_steel,description_clean,0.6
B0FF1QKZY2,high_carbon,title,1.0
B0FF1QKZY2,carbon_steel,title,1.0
B0000Y7KNQ,damascus,bullet_points_text,0.8
B0000Y7KNQ,stainless,description_clean,0.6
B0D95HZM9K,damascus,title,1.0
B0D95HZM9K,vg10,bullet_points_text,0.8
B0D95HZM9K,high_carbon,bullet_points_text,0.8
B0D95HZM9K,carbon_steel,bullet_points_text,0.8
B0G2LWP743,damascus,title,1.0
B0G2LWP743,high_carbon,bullet_points_text,0.8
B0G2LWP743,stainless,bullet_points_text,0.8
B0D7VVNQBT,damascus,title,1.0
B0D7VVNQBT,high_carbon,title,1.0
B0D7VVNQBT,carbon_steel,title,1.0
B08DFSBW6J,stainless,title,1.0
B0CTK44HGN,vg10,title,1.0
B0CTK44HGN,damascus,title,1.0
B0CTK44HGN,carbon_steel,bullet_points_text,0.8
B0DM891RVR,high_carbon,title,1.0
B0DM891RVR,stainless,title,1.0
B0FGXRJ48T,high_carbon,title,1.0
B0FGXRJ48T,carbon_steel,title,1.0
B0FKB96RR6,damascus,title,1.0
B0FKB96RR6,carbon_steel,bullet_points_text,0.8
B0CZNJL11L,stainless,title,1.0
B0CZNJL11L,high_carbon,bullet_points_text,0.8
B0F47WJWP1,high_carbon,title,1.0
B0F47WJWP1,carbon_steel,title,1.0
B0F47WJWP1,stainless,bullet_points_text,0.8
B0171BTJ84,stainless,bullet_points_text,0.8
B07N61M2X5,stainless,description_clean,0.6
B0DBVDWCG1,high_carbon,title,1.0
B0DBVDWCG1,stainless,title,1.0
B0F1YPDH8G,damascus,title,1.0
B0F1YPDH8G,vg10,bullet_points_text,0.8
B099PKV4ZY,stainless,title,1.0
B0F93Y59S6,stainless,bullet_points_text,0.8
B0CCJ3J5SZ,stainless,title,1.0
B00BQ83BCE,vg10,bullet_points_text,0.8
B00BQ83BCE,stainless,bullet_points_text,0.8
B0FQJHY93V,high_carbon,title,1.0
B0FQJHY93V,stainless,title,1.0
B0DR1NKGDP,high_carbon,title,1.0
B0DR1NKGDP,stainless,title,1.0
B0F9XXZ3QV,high_carbon,title,1.0
B0F9XXZ3QV,stainless,title,1.0
B0F4R9ZJCC,stainless,title,1.0
B0F4R9ZJCC,carbon_steel,bullet_points_text,0.8
B0F47KMLB3,high_carbon,title,1.0
B0F47KMLB3,stainless,title,1.0
B00004RFMT,stainless,title,1.0
B071JV1GDP,damascus,title,1.0
B071JV1GDP,high_carbon,title,1.0
B071JV1GDP,carbon_steel,bullet_points_text,0.8
B0DKMPKPLX,german_steel,title,1.0
B0DKMPKPLX,stainless,bullet_points_text,0.8
B0DJVYVYCZ,stainless,title,1.0
B0DG9WB1WM,stainless,title,1.0
B0B3XRTGQR,vg10,title,1.0
B0B3XRTGQR,damascus,title,1.0
B0B3XRTGQR,stainless,bullet_points_text,0.8
B0DDKP1N8L,stainless,title,1.0
B0DDKP1N8L,high_carbon,bullet_points_text,0.8
B0CM3BT33D,damascus,title,1.0
B0CM3BT33D,stainless,bullet_points_text,0.8
B0DHS55XSF,german_steel,bullet_points_text,0.8
B0FGQ53GQ2,high_carbon,title,1.0
B0FGQ53GQ2,stainless,title,1.0
B09MLGKDZ7,high_carbon,title,1.0
B09MLGKDZ7,carbon_steel,title,1.0
B09MLGKDZ7,stainless,bullet_points_text,0.8
B0FWCCNF72,high_carbon,bullet_points_text,0.8
B0FWCCNF72,stainless,bullet_points_text,0.8
B09BBFBMFN,high_carbon,bullet_points_text,0.8
B09BBFBMFN,stainless,bullet_points_text,0.8
B0CBT2LYY9,german_steel,title,1.0
B0CBT2LYY9,stainless,bullet_points_text,0.8
B0G2M39ZQ6,stainless,bullet_points_text,0.8
B0C5D83X5C,440c,title,1.0
B0C5D83X5C,damascus,title,1.0
B0G2M2RT8Q,high_carbon,bullet_points_text,0.8
B0G2M2RT8Q,stainless,bullet_points_text,0.8
B0DGFZ4QT7,high_carbon,title,1.0
B0DGFZ4QT7,carbon_steel,title,1.0
B07GNHF45Z,high_carbon,title,1.0
B07GNHF45Z,stainless,title,1.0
B09VXRVF1Z,high_carbon,title,1.0
B09VXRVF1Z,carbon_steel,title,1.0
B09VXRVF1Z,stainless,bullet_points_text,0.8
B0D5L76CR5,high_carbon,title,1.0
B0D5L76CR5,stainless,title,1.0
B0FY6FCLJF,high_carbon,title,1.0
B0FY6FCLJF,stainless,title,1.0
B084GC1KQH,stainless,title,1.0
B09DQBF53R,aus10,title,1.0
B09DQBF53R,high_carbon,title,1.0
B09DQBF53R,stainless,title,1.0
B0D47GL9XS,440c,title,1.0
B0D47GL9XS,stainless,title,1.0
B0CGV8RLPY,high_carbon,title,1.0
B0CGV8RLPY,stainless,title,1.0
B07SZSGVXM,high_carbon,bullet_points_text,0.8
B07SZSGVXM,carbon_steel,bullet_points_text,0.8
B0DGL4YPPX,high_carbon,title,1.0
B0DGL4YPPX,stainless,title,1.0
B088M44548,high_carbon,title,1.0
B088M44548,stainless,title,1.0
B09GCGQKNZ,high_carbon,title,1.0
B09GCGQKNZ,stainless,title,1.0
B0FJDSBFPH,high_carbon,title,1.0
B0FJDSBFPH,stainless,title,1.0
B0DKM7J73G,high_carbon,title,1.0
B0DKM7J73G,stainless,title,1.0
B0CB6HXM86,german_steel,title,1.0
B0CZ8DS3C2,vg10,title,1.0
B0CZ8DS3C2,damascus,title,1.0
B0CZ8DS3C2,carbon_steel,bullet_points_text,0.8
B0DYNZK392,vg10,title,1.0
B0DYNZK392,damascus,title,1.0
B0DYNZK392,high_carbon,title,1.0
B0DYNZK392,stainless,title,1.0
B0G2M2ZK9P,high_carbon,bullet_points_text,0.8
B0G2M2ZK9P,carbon_steel,bullet_points_text,0.8
B0G2M2ZK9P,stainless,bullet_points_text,0.8
B0FMFHWYQ4,high_carbon,bullet_points_text,0.8
B0FMFHWYQ4,stainless,bullet_points_text,0.8
B00CEZL1OI,high_carbon,bullet_points_text,0.8
B00CEZL1OI,stainless,bullet_points_text,0.8
B0CTJ6TSXV,high_carbon,title,1.0
B0CTJ6TSXV,stainless,title,1.0
B0D3GX433F,high_carbon,title,1.0
B0D3GX433F,stainless,title,1.0
B0DJLK8TD2,high_carbon,bullet_points_text,0.8
B0DJLK8TD2,carbon_steel,bullet_points_text,0.8
B0FJRQ1HNX,stainless,title,1.0
B09BGSY58L,stainless,title,1.0
B082NW1WG3,high_carbon,title,1.0
B082NW1WG3,carbon_steel,title,1.0
B082NW1WG3,stainless,bullet_points_text,0.8
B0BZ158CJY,high_carbon,title,1.0
B0BZ158CJY,stainless,title,1.0
B097JHY771,high_carbon,title,1.0
B097JHY771,stainless,title,1.0
B0D5YCHVJJ,high_carbon,bullet_points_text,0.8
B0D5YCHVJJ,carbon_steel,bullet_points_text,0.8
B0DTH8ZP1W,damascus,title,1.0
B0DTH8ZP1W,stainless,title,1.0
B08N45T1F1,high_carbon,title,1.0
B08N45T1F1,stainless,title,1.0
B094NK5KG2,stainless,title,1.0
B094NK5KG2,high_carbon,bullet_points_text,0.8
B07YPY9Q6G,high_carbon,title,1.0
B0F9XX89GN,high_carbon,title,1.0
B0F9XX89GN,carbon_steel,title,1.0
B0F9XX89GN,stainless,bullet_points_text,0.8
B07KQ3GDBW,high_carbon,title,1.0
B07KQ3GDBW,stainless,title,1.0
B0009MGN3W,stainless,title,1.0
B0F98MJFRR,stainless,bullet_points_text,0.8
B0B656458S,high_carbon,bullet_points_text,0.8
B0B656458S,carbon_steel,bullet_points_text,0.8
B0B656458S,stainless,bullet_points_text,0.8
B0FM3217M3,stainless,title,1.0
B0FM3217M3,carbon_steel,bullet_points_text,0.8
B0D9LS46J5,vg10,title,1.0
B0D9LS46J5,damascus,title,1.0
B0D9LS46J5,high_carbon,title,1.0
B0D9LS46J5,stainless,title,1.0
B0D9LS46J5,carbon_steel,bullet_points_text,0.8
B0DFH166MK,aus8,bullet_points_text,0.8
B0F66QBCDW,high_carbon,title,1.0
B0F66QBCDW,stainless,title,1.0
B0FQV9D497,vg10,title,1.0
B0FQV9D497,damascus,title,1.0
B0C1BFMFLZ,high_carbon,title,1.0
B0C1BFMFLZ,stainless,title,1.0
B0C1BFMFLZ,damascus,bullet_points_text,0.8
B0C1BFMFLZ,carbon_steel,bullet_points_text,0.8
B0CJRQXTZ6,damascus,title,1.0
B0CJRQXTZ6,powder_steel,title,1.0
B0F1FCZDYD,carbon_steel,bullet_points_text,0.8
B0FX8D4RCC,stainless,title,1.0
B0CYC9CDT8,high_carbon,title,1.0
B0CYC9CDT8,carbon_steel,title,1.0
B0FJFH1YBD,440c,title,1.0
B0G367DW1L,damascus,title,1.0
B0G367DW1L,high_carbon,bullet_points_text,0.8
B0G367DW1L,stainless,bullet_points_text,0.8
B0DLKGFSRJ,stainless,title,1.0
B0DLKGFSRJ,german_steel,bullet_points_text,0.8
B0DDKPMVHX,stainless,title,1.0
B0FGXNGH5P,high_carbon,title,1.0
B0FGXNGH5P,carbon_steel,title,1.0
B07X4G5427,stainless,title,1.0
B07X4G5427,high_carbon,bullet_points_text,0.8
B0CGVG79PS,high_carbon,title,1.0
B0CGVG79PS,stainless,title,1.0
B0G2M7ZCRG,stainless,bullet_points_text,0.8
B0DRV79TZJ,high_carbon,title,1.0
B0DRV79TZJ,carbon_steel,title,1.0
B0DRV79TZJ,damascus,bullet_points_text,0.8
B0G2LW7GMB,high_carbon,bullet_points_text,0.8
B0G2LW7GMB,stainless,bullet_points_text,0.8
B0FC6KMLJW,high_carbon,title,1.0
B0FC6KMLJW,stainless,title,1.0
B07BN5MZBW,stainless,description_clean,0.6
B0C9QNK6HR,high_carbon,bullet_points_text,0.8
B0C9QNK6HR,stainless,bullet_points_text,0.8
B0DYNMSMRP,stainless,bullet_points_text,0.8
B0F6BLXH4Q,stainless,title,1.0
B0F6BLXH4Q,german_steel,bullet_points_text,0.8
B004LNGPXS,vg10,title,1.0
B004LNGPXS,damascus,title,1.0
B0FYFXX7GP,stainless,title,1.0
B0FYFXX7GP,carbon_steel,bullet_points_text,0.8
B0FKB92VRS,stainless,bullet_points_text,0.8
B0FNWWWM3R,damascus,title,1.0
B09521GB44,high_carbon,title,1.0
B09521GB44,carbon_steel,title,1.0
B085XYC5L5,high_carbon,bullet_points_text,0.8
B085XYC5L5,stainless,bullet_points_text,0.8
B0FR46S7XW,stainless,title,1.0
B0FBX4HGT3,high_carbon,title,1.0
B0FBX4HGT3,stainless,title,1.0
B091HDQRVN,stainless,title,1.0
B0F9XVDV1M,stainless,title,1.0
B0F9XVDV1M,carbon_steel,bullet_points_text,0.8
B000J1BI3I,high_carbon,bullet_points_text,0.8
B000J1BI3I,stainless,description_clean,0.6
B07BK2RSMR,high_carbon,title,1.0
B07BK2RSMR,carbon_steel,title,1.0
B0G2LYTHV7,stainless,bullet_points_text,0.8
B0DRJGDM69,german_steel,title,1.0
B0F99RSKXB,stainless,bullet_points_text,0.8
B0FLNDWFL8,high_carbon,bullet_points_text,0.8
B0FLNDWFL8,stainless,bullet_points_text,0.8
B0DGKMT54C,powder_steel,title,1.0
B0DGKMT54C,high_carbon,bullet_points_text,0.8
B0DGKMT54C,stainless,bullet_points_text,0.8
B0FR1NHMJQ,stainless,title,1.0
B0FR1NHMJQ,german_steel,bullet_points_text,0.8
B09YQY517H,high_carbon,title,1.0
B09YQY517H,stainless,title,1.0
B0FL1K7LJT,stainless,bullet_points_text,0.8
B0DGL3FDWX,powder_steel,title,1.0
B0DGL3FDWX,high_carbon,title,1.0
B0DGL3FDWX,damascus,bullet_points_text,0.8
B0DNF1F2HG,vg10,title,1.0
B0DNF1F2HG,damascus,title,1.0
B0C7G4NDN9,high_carbon,title,1.0
B0C7G4NDN9,stainless,title,1.0
B0CKYZ4LV3,high_carbon,title,1.0
B0CKYZ4LV3,stainless,title,1.0
B092BDZVM4,damascus,title,1.0
B092BDZVM4,stainless,bullet_points_text,0.8
B0FC6RG41K,high_carbon,title,1.0
B0FC6RG41K,carbon_steel,title,1.0
B09WMRJL4T,high_carbon,bullet_points_text,0.8
B09WMRJL4T,carbon_steel,bullet_points_text,0.8
B0CBTDQ28Z,damascus,title,1.0
B0CBTDQ28Z,high_carbon,bullet_points_text,0.8
B0FXMFSJC6,high_carbon,title,1.0
B0FXMFSJC6,stainless,title,1.0
B0FXMFSJC6,carbon_steel,bullet_points_text,0.8
B0B6FVNJQT,high_carbon,bullet_points_text,0.8
B0B6FVNJQT,carbon_steel,bullet_points_text,0.8
B0CL7H8FWZ,damascus,title,1.0
B0CL7H8FWZ,vg10,bullet_points_text,0.8
B0BFR5K1YF,high_carbon,title,1.0
B0BFR5K1YF,stainless,title,1.0
B098XQQN9Z,high_carbon,title,1.0
B098XQQN9Z,carbon_steel,title,1.0
B0D22W1B9B,high_carbon,title,1.0
B0D22W1B9B,stainless,title,1.0
B0DKXL2PMT,stainless,bullet_points_text,0.8
B0FY1HSXWQ,stainless,title,1.0
B0FHPRVY4L,high_carbon,title,1.0
B0FHPRVY4L,carbon_steel,bullet_points_text,0.8
B09JBQD9S3,vg10,title,1.0
B09JBQD9S3,damascus,title,1.0
B09JBQD9S3,high_carbon,title,1.0
B09JBQD9S3,stainless,title,1.0
B09JBQD9S3,carbon_steel,bullet_points_text,0.8
B0DP71655L,high_carbon,title,1.0
B0DP71655L,stainless,title,1.0
B0DQ7QVDKL,german_steel,title,1.0
B0DQ7QVDKL,high_carbon,title,1.0
B0DQ7QVDKL,damascus,bullet_points_text,0.8
B0DQ7QVDKL,stainless,bullet_points_text,0.8
B0DGFYMJTV,carbon_steel,bullet_points_text,0.8
B0G2M5ZZ3P,high_carbon,bullet_points_text,0.8
B0G2M5ZZ3P,stainless,bullet_points_text,0.8
B0F3J3ZHQX,damascus,title,1.0
B0F3J3ZHQX,high_carbon,title,1.0
B0F3J3ZHQX,stainless,title,1.0
B08WRHBBK1,aus10,title,1.0
B08WRHBBK1,high_carbon,title,1.0
B08WRHBBK1,stainless,title,1.0
B08WRHBBK1,carbon_steel,bullet_points_text,0.8
B0DX6SWZNL,high_carbon,title,1.0
B0DX6SWZNL,stainless,title,1.0
B0C9MPD7ZP,stainless,title,1.0
B0C3PXKWWS,high_carbon,title,1.0
B0C3PXKWWS,stainless,title,1.0
B0DM5HXXLF,stainless,title,1.0
B0DM5HXXLF,high_carbon,description_clean,0.6
B0CS2R3TRR,high_carbon,bullet_points_text,0.8
B0CS2R3TRR,carbon_steel,bullet_points_text,0.8
B0BDYMYRJ6,damascus,title,1.0
B0BDYMYRJ6,high_carbon,title,1.0
B0BDYMYRJ6,stainless,title,1.0
B0BDYMYRJ6,x50crmov15,bullet_points_text,0.8
B0BDYMYRJ6,carbon_steel,bullet_points_text,0.8
B0D986J58P,stainless,title,1.0
B0D8PB8NJJ,high_carbon,title,1.0
B0D8PB8NJJ,carbon_steel,title,1.0
B08WJS3KVB,german_steel,bullet_points_text,0.8
B08WJS3KVB,stainless,description_clean,0.6
B0DMDZ8QJK,high_carbon,bullet_points_text,0.8
B0DMDZ8QJK,stainless,bullet_points_text,0.8
B0FP4MRGJ2,stainless,title,1.0
B0C38X279D,high_carbon,title,1.0
B0C38X279D,carbon_steel,title,1.0
B0DP72QCN6,high_carbon,title,1.0
B0DP72QCN6,carbon_steel,title,1.0
B08KD27THM,stainless,title,1.0
B0FJXWCKJX,stainless,bullet_points_text,0.8
B00R20CZR2,stainless,title,1.0
B0FV8J9YT2,stainless,title,1.0
B0CN6MF86G,high_carbon,title,1.0
B0CN6MF86G,stainless,title,1.0
B08SWJYV7C,vg10,title,1.0
B08SWJYV7C,damascus,title,1.0
B08SWJYV7C,high_carbon,title,1.0
B08SWJYV7C,stainless,title,1.0
B0FLXSVQVC,high_carbon,title,1.0
B0FLXSVQVC,stainless,title,1.0
B0FLXSVQVC,carbon_steel,bullet_points_text,0.8
B0F53TN1NH,high_carbon,title,1.0
B0F53TN1NH,stainless,title,1.0
B0FWC99BT9,stainless,bullet_points_text,0.8
B0G2M1LTCH,stainless,bullet_points_text,0.8
B0C3CPTH9F,stainless,title,1.0
B0F1YRQXN3,damascus,title,1.0
B0F1YRQXN3,vg10,bullet_points_text,0.8
B0FK2914VM,damascus,title,1.0
B0FK2914VM,vg10,bullet_points_text,0.8
B0DPZQ94LC,damascus,title,1.0
B0DPZQ94LC,high_carbon,title,1.0
B0DPZQ94LC,vg10,bullet_points_text,0.8
B0DPZQ94LC,carbon_steel,bullet_points_text,0.8
B0DTH7M2DB,damascus,title,1.0
B0DTH7M2DB,stainless,title,1.0
B0BRC37Z7W,damascus,title,1.0
B0FRM53T6N,high_carbon,title,1.0
B0FRM53T6N,carbon_steel,title,1.0
B079GQJP39,stainless,title,1.0
B079GQJP39,german_steel,bullet_points_text,0.8
B0D9GKQGRF,high_carbon,title,1.0
B0D9GKQGRF,stainless,title,1.0
B0G2M2DZ9C,stainless,bullet_points_text,0.8
B0FL24KL7R,stainless,title,1.0
B099PK5N2N,stainless,title,1.0
B0G2LXVNP4,stainless,bullet_points_text,0.8
B0CDQBWRMV,damascus,title,1.0
B0G2M4RYHW,stainless,bullet_points_text,0.8
B078WM9N69,high_carbon,title,1.0
B078WM9N69,stainless,title,1.0
B0DXPQ88ZV,damascus,title,1.0
B0DCVB4LDP,high_carbon,title,1.0
B0DCVB4LDP,carbon_steel,title,1.0
B0FJX28MFC,stainless,title,1.0
B0FJX28MFC,high_carbon,bullet_points_text,0.8
B0F1FCKTJ7,vg10,title,1.0
B0F1FCKTJ7,damascus,title,1.0
